id	context	predictions	aggregatedPredictions	category
944	It might have been out of concern for offending his antagonists - the Roman Catholic Archdiocese of New York and the Salvation Army - or it might have been because of the sensitive nature of the subject, homosexuality.	[[0.061,0.455,0.425,0.049,0.01]]	[0.061,0.455,0.425,0.049,0.01]	negative
945	The strongest opposition to homosexuality comes from fundamentalist Protestant denominations, Eastern Orthodox churches, Orthodox Judaism and the Roman Catholic Church.	[[0.094,0.352,0.265,0.236,0.054]]	[0.094,0.352,0.265,0.236,0.054]	negative
946	It is set in St. Tropez and concerns the owner of a homosexual nightclub, who will be played by Gene Barry, and his transvestite lover and the star of the club, who will be played by George Hearn.	[[0.336,0.554,0.091,0.01,0.01]]	[0.336,0.554,0.091,0.01,0.01]	negative
947	Adding to the controversy was a sermon May 5 in which the Rev. Channing Phillips, a member of the council, or collegium, of Riverside ministers, countered that homosexuality deviates from Biblical teachings.	[[0.23,0.595,0.151,0.015,0.01]]	[0.23,0.595,0.151,0.015,0.01]	negative
948	Earlier this year, the city refused to renew seven contracts worth $4 million with the Salvation Army for child-care services because the group refused to adopt the city's ban on discrimination against hiring homosexuals.	[[0.226,0.535,0.194,0.03,0.014]]	[0.226,0.535,0.194,0.03,0.014]	negative
949	New York City and the Roman Catholic archdiocese and Salvation Army are at odds about hiring practices as they affect homosexuals.	[[0.062,0.457,0.352,0.11,0.019]]	[0.062,0.457,0.352,0.11,0.019]	negative
950	The Army, worried that a homosexual sergeant might have sexual relations with other soldiers, has gone back to Federal court to try to prevent him from re-enlisting.	[[0.148,0.699,0.129,0.016,0.008]]	[0.148,0.699,0.129,0.016,0.008]	negative
951	Bathhouses catering to male homosexuals, closed last month in an attempt to control the spread of AIDS, may reopen under strict limitations on sexual behavior, a Superior Court judge ruled today.	[[0.303,0.544,0.128,0.012,0.012]]	[0.303,0.544,0.128,0.012,0.012]	negative
952	Even before the credibility of the allegations became a public issue, the question of how to treat the story was a subject of debate for news organizations that had been investigating longstanding rumors of homosexual activity on Capitol Hill.	[[0.06,0.558,0.299,0.074,0.009]]	[0.06,0.558,0.299,0.074,0.009]	negative
953	IN 1968, ''The Boys in the Band'' was an Off-Broadway breakthrough play about homosexuality.	[[0.087,0.447,0.242,0.178,0.046]]	[0.087,0.447,0.242,0.178,0.046]	negative
954	Ruling that ''private, consensual homosexual conduct is not constitutionally protected,'' a Federal appeals panel today upheld the Navy's discharge of a petty officer who acknowledged engaging in homosexual acts.	[[0.143,0.533,0.233,0.067,0.025]]	[0.143,0.533,0.233,0.067,0.025]	negative
955	Homicide detectives have linked a series of three robbery-murders in Queens since July in which all the victims were black Hispanic homosexuals, the police said yesterday.	[[0.088,0.658,0.198,0.043,0.013]]	[0.088,0.658,0.198,0.043,0.013]	negative
956	LEAD: A man was beaten in the East Village on Saturday morning by three men who yelled anti-homosexual slurs, the police said.	[[0.148,0.592,0.228,0.022,0.01]]	[0.148,0.592,0.228,0.022,0.01]	negative
957	The archdiocese, in an angry response through its lawyer, called the statement a ''gratuitous insult'' and repeated its assertions that the agencies do not discriminate against homosexuals.	[[0.473,0.41,0.097,0.007,0.013]]	[0.473,0.41,0.097,0.007,0.013]	very negative
958	There's ''The Sergeant'' (1968), a lean, observanttale of homosexual yearning in the American Army, with Rod Steiger and John Phillip Law - Sunday at 12:40 A.M. on Cinemax.	[[0.227,0.616,0.141,0.007,0.01]]	[0.227,0.616,0.141,0.007,0.01]	negative
959	Toward this end, Mr. Ohrenstein said, he is trying to arrange a meeting for tomorrow between Senator Glenn and leaders of homosexual groups.	[[0.118,0.614,0.238,0.023,0.007]]	[0.118,0.614,0.238,0.023,0.007]	negative
960	West Hollywood, its founders say, is moving toward fulfilling their vision of a ''model city'' free of discrimination against homosexuals or other minority groups.	[[0.008,0.016,0.101,0.678,0.197]]	[0.008,0.016,0.101,0.678,0.197]	positive
961	They say the desire of homosexuals to establish a home and, in effect, form a family reflects new social and economic realities.	[[0.004,0.008,0.035,0.776,0.177]]	[0.004,0.008,0.035,0.776,0.177]	positive
962	A state-appointed commission has urged Massachusetts to reverse its policy of not placing foster children in the care of homosexual and lesbian couples or single people.	[[0.167,0.544,0.181,0.071,0.036]]	[0.167,0.544,0.181,0.071,0.036]	negative
963	LEAD: The United States Supreme Court yesterday let stand rulings that upheld the right of homosexual Roman Catholics to rally in front of St. Patrick's Cathedral during the annual Gay Pride Parade, despite police warnings of potential violence.	[[0.124,0.516,0.276,0.06,0.023]]	[0.124,0.516,0.276,0.06,0.023]	negative
964	For starters, there are forms to fill out asking about every place you have ever lived and worked, how much you earn, your financial holdings, your spouse's financial holdings, whether you have been arrested or dismissed from a job or been a Communist, a homosexual, a drunk or a drug addict.	[[0.142,0.625,0.2,0.024,0.009]]	[0.142,0.625,0.2,0.024,0.009]	negative
965	LEAD: The chief administrative law judge in the New York State division of human rights, who heads the unit reviewing discrimination complaints, was appointed to the job without the divison's knowing he had been charged with ridiculing a homosexual supervisor in a previous job with the Labor Department, state officials said yesterday.	[[0.15,0.721,0.114,0.009,0.006]]	[0.15,0.721,0.114,0.009,0.006]	negative
966	A state appellate court panel yesterday upheld Mayor Koch's authority to bar discrimination against homosexuals by private agencies - including church-run agencies - that do business with New York City.	[[0.104,0.601,0.267,0.019,0.008]]	[0.104,0.601,0.267,0.019,0.008]	negative
967	Specialist 5 Nancy Jean Varraso has been sentenced to eight years in prison by a military jury that convicted her of second-degree murder in the hanging death of a female soldier with whom she was involved in a homosexual triangle.	[[0.181,0.634,0.152,0.02,0.013]]	[0.181,0.634,0.152,0.02,0.013]	negative
968	Federal officials said today that a former Congressional page who was a primary source of allegations about homosexual activity on Capitol Hill had failed a polygraph examination administered by the Federal Bureau of Investigation.	[[0.173,0.574,0.194,0.038,0.02]]	[0.173,0.574,0.194,0.038,0.02]	negative
969	Dr. Judd Marmor, a Los Angeles psychiatrist who is a professor emeritus at the University of Southern California, asserted that homosexual physicians were still denied res idency training in psychiatry by mosthospitals and that no psychoanalytic institute would knowingly accepta homosexual trainee.	[[0.438,0.452,0.092,0.006,0.012]]	[0.438,0.452,0.092,0.006,0.012]	negative
970	v. hen she says that ''this claim (that homosexuals died in the same proportion to Jews) is plausible only if one believes that homosexuals in Nazi-dominated Europe were devoid of common sense and the instinct for self-preservation,'' she begs the most obscene parallel of all: That the victims in some way were responsible for the atrocities they suffered.	[[0.39,0.494,0.103,0.005,0.008]]	[0.39,0.494,0.103,0.005,0.008]	negative
971	WASHINGTON, Dec. 13(AP)--An Air Force officer has gone to court to block what he says are attempts to discharge him from the service for alleged homosexual actions.	[[0.217,0.635,0.097,0.026,0.025]]	[0.217,0.635,0.097,0.026,0.025]	negative
972	His secret life as a homosexual voyeur was disclosed at his trial for the killing of Tracy Leroy Nute, 18, a runaway from Kansas City, Mo.	[[0.115,0.722,0.129,0.027,0.007]]	[0.115,0.722,0.129,0.027,0.007]	negative
973	Prosecutors have asserted that Mr. Williams is a homosexual and that his sexual preference played a part in the deaths of the two young black men he is accused of killing.	[[0.056,0.283,0.378,0.232,0.052]]	[0.056,0.283,0.378,0.232,0.052]	neutral
974	The sanitation worker, who was not identified, had told his doctors that, unlike the vast majority of AIDS victims, he had not taken drugs intravenously and he was not a homosexual.	[[0.231,0.585,0.152,0.018,0.015]]	[0.231,0.585,0.152,0.018,0.015]	negative
975	The AIDS virus was detected in the saliva of only one of 71 homosexual men known to be infected with the disease, according to a new report.	[[0.113,0.649,0.208,0.022,0.009]]	[0.113,0.649,0.208,0.022,0.009]	negative
976	Both Joseph T. Consolino, president and publisher of Times Books, and the author declined to discuss whether the book will contain the allegations of homosexuality.	[[0.315,0.494,0.064,0.056,0.071]]	[0.315,0.494,0.064,0.056,0.071]	negative
977	All believe homosexuality is sinful.	[[0.025,0.149,0.622,0.18,0.024]]	[0.025,0.149,0.622,0.18,0.024]	neutral
978	In point of view (summed up by the near-curtain line: ''You show me a happy homosexual and I'll show you a gay corpse''), the play is as psychologically passe as it is dramatically dated.	[[0.145,0.573,0.203,0.06,0.019]]	[0.145,0.573,0.203,0.06,0.019]	negative
979	Sexual orientation is defined in the bill as heterosexuality, homosexuality or bisexuality.	[[0.274,0.595,0.098,0.016,0.017]]	[0.274,0.595,0.098,0.016,0.017]	negative
980	A Federal appellate court today upheld a Texas law that makes private homosexual activity illegal.	[[0.08,0.491,0.309,0.096,0.024]]	[0.08,0.491,0.309,0.096,0.024]	negative
981	LEAD: The Bishop of the Roman Catholic Diocese of Brooklyn has told his 850 priests that groups that condone homosexual activity will no longer be allowed to use churches, hospitals or colleges for meetings or religious services.	[[0.189,0.522,0.238,0.034,0.017]]	[0.189,0.522,0.238,0.034,0.017]	negative
982	LEAD: A judge acquitted a fundamentalist Christian woman of charges of stealing her child, saying he did not think she intended to keep her son away from his homosexual father.	[[0.143,0.489,0.221,0.105,0.042]]	[0.143,0.489,0.221,0.105,0.042]	negative
983	Homosexual men here say that some health insurers are discriminating against them in issuing insurance and evaluating claims because of the prevalence of AIDS among homosexuals.	[[0.055,0.45,0.436,0.048,0.011]]	[0.055,0.45,0.436,0.048,0.011]	negative
984	LEAD: Melvin Konner's article, ''Homosexuality: Who and Why?''	[[0.105,0.627,0.25,0.01,0.008]]	[0.105,0.627,0.25,0.01,0.008]	negative
985	Miss Terrigno is still on the five-member City Council, which has two other homosexual members.	[[0.117,0.561,0.236,0.064,0.022]]	[0.117,0.561,0.236,0.064,0.022]	negative
986	LEAD: Members of San Francisco's gay community contend that the authorities' response to a slaying here has demonstrated that the American judicial system often devalues the lives of homosexuals.	[[0.093,0.475,0.301,0.1,0.03]]	[0.093,0.475,0.301,0.1,0.03]	negative
987	Peter R. Willis, the defense lawyer, asked the judge, S. Herman Klarsfeld, to exclude for cause a prospective juror who said he had had homosexual experiences.	[[0.262,0.59,0.113,0.018,0.016]]	[0.262,0.59,0.113,0.018,0.016]	negative
988	It has had a pervasive effect on homosexual life styles, relationships, sexual patterns and self-images.	[[0.036,0.153,0.428,0.331,0.053]]	[0.036,0.153,0.428,0.331,0.053]	neutral
989	Mr. Welch himself, who has been endorsed by a group called the Straight Slate, concedes that he would not be in the race had it not been for a referendum last January in which Houstonians voted by a margin of more than 4 to 1 against proposals that would have barred discrimination against homosexuals in city hiring.	[[0.215,0.591,0.161,0.019,0.014]]	[0.215,0.591,0.161,0.019,0.014]	negative
990	A proposed ordinance supported by San Francisco's large homosexual community would create a new class of ''domestic partners,'' allowing live-in lovers to be covered by the city's employee insurance programs.	[[0.05,0.159,0.175,0.441,0.175]]	[0.05,0.159,0.175,0.441,0.175]	positive
