id	context	predictions	aggregatedPredictions	category
2741	IN a major success story for the practical application of knowledge, John D. Allen's master's thesis was transformed into a community center -- specifically, the New Haven Gay and Lesbian Community Center, which officially opened just before Valentine's Day.	[[0.04,0.142,0.171,0.5,0.147]]	[0.04,0.142,0.171,0.5,0.147]	positive
2742	Today, for the first time, members of the Gay Officers' Action League will be marching in full dress uniform, accompanied by the New York Police Department marching band and representing New York's Finest in the 27th annual Lesbian and Gay Pride March.	[[0.098,0.498,0.311,0.07,0.023]]	[0.098,0.498,0.311,0.07,0.023]	negative
2743	The Supreme Court ruled unanimously today that the private sponsors of Boston's St. Patrick's Day parade had a constitutional right to exclude marchers whose message they reject, including those who seek to identify themselves as gay, lesbian, and bisexual Irish-Americans.	[[0.201,0.616,0.13,0.032,0.021]]	[0.201,0.616,0.13,0.032,0.021]	negative
2744	How accepting are people of Martina Navratilova and other lesbian players on the circuit?	[[0.042,0.418,0.51,0.025,0.005]]	[0.042,0.418,0.51,0.025,0.005]	neutral
2745	Smooth, Southern and down on his luck -- or so he tells people -- William Bowen, 34, has been "borrowing" cash and clothes from dozens of gay men and merchants around the West Side in recent weeks after winning their confidence and sympathy, according to the New York City Gay and Lesbian Anti-Violence Project.	[[0.02,0.032,0.034,0.592,0.322]]	[0.02,0.032,0.034,0.592,0.322]	positive
2746	The troupe includes 30 gay, lesbian, bisexual and transgender people who call themselves nuns and use such names as Sister Phyllis Stein and Sister Reyna Terror.	[[0.164,0.652,0.166,0.012,0.006]]	[0.164,0.652,0.166,0.012,0.006]	negative
2747	As an antidote, consider the story of "How to Get a Husband" pajamas, or how the cowboy wallpaper got on the wall of the men's room at the Chat 'n Chew restaurant on East 16th Street, or how Mark Randall landed the design work for a gay and lesbian television news program.	[[0.099,0.613,0.235,0.044,0.009]]	[0.099,0.613,0.235,0.044,0.009]	negative
2748	Producers of the ABC sitcom ''Ellen'' are discussing plans to have the main character disclose that she is a lesbian during the 1996-97 television season, several reports and a person familiar with the production say.	[[0.06,0.465,0.418,0.045,0.011]]	[0.06,0.465,0.418,0.045,0.011]	negative
2749	A lesbian couple building a women's camp in the pine woods of southern Mississippi about 120 miles north of here has roused a torrent of opposition from angry residents and several Baptist ministers, hostility that the couple fear could become violent.	[[0.207,0.63,0.142,0.013,0.008]]	[0.207,0.63,0.142,0.013,0.008]	negative
2750	Yes, a New Direction The ABC television comedy ''Ellen'' is now preparing episodes that will portray the lead character played by Ellen DeGeneres as a lesbian, and those episodes will appear before the end of the television season if approved by the network, the president of ABC Entertainment said yesterday.	[[0.028,0.135,0.115,0.627,0.096]]	[0.028,0.135,0.115,0.627,0.096]	positive
2751	Ben Wright, the CBS golf reporter, and the network went on an aggressive attack yesterday against the newspaper that attributed to Wright remarks about the impact of lesbianism on the women's golf tour.	[[0.147,0.617,0.2,0.023,0.013]]	[0.147,0.617,0.2,0.023,0.013]	negative
2752	GIBB-James R., 52, a long-time activist and former president of Front Runners New York, the gay and lesbian running club, died June 7 at Columbia-Presbyterian Medical Center.	[[0.587,0.356,0.044,0.003,0.011]]	[0.587,0.356,0.044,0.003,0.011]	very negative
2753	When Kelli Peterson, an articulate, likable lesbian high school student in Salt Lake City, founded an extracurricular organization called the Gay-Straight Alliance three years ago, she had no inkling of the storm of hysterical outrage that would erupt in her conservative hometown.	[[0.086,0.456,0.272,0.148,0.037]]	[0.086,0.456,0.272,0.148,0.037]	negative
2754	It follows a distinct pattern of mistreatment of lesbians by our police officers, courts and city government.	[[0.097,0.587,0.292,0.018,0.006]]	[0.097,0.587,0.292,0.018,0.006]	negative
2755	"This is the most important victory ever for lesbian and gay rights," said Ms. Goldberg, a member of the legal team that prevailed as the Supreme Court struck down Amendment 2 of the Colorado state constitution, which would have forbidden local laws protecting homosexuals from discrimination.	[[0.153,0.569,0.147,0.102,0.029]]	[0.153,0.569,0.147,0.102,0.029]	negative
2756	To the Editor: I enjoyed your piece on the Lesbian Herstory Archives ("In Lesbian Archive, Education and Sanctuary," April 7).	[[0.022,0.067,0.133,0.624,0.154]]	[0.022,0.067,0.133,0.624,0.154]	positive
2757	Seminars on "The Detective as Pervert," ". . . the Politics of Sexual Deviance," "Gender and Sexual Relationships in the Great Beyond" and "The Lesbian Phallus; Or Does Heterosexuality Exist?"	[[0.091,0.729,0.168,0.008,0.003]]	[0.091,0.729,0.168,0.008,0.003]	negative
2758	Since Patrick J. Buchanan began broadcasting a commercial suggesting that the Bush Administration was too indulgent of homosexuality, he has been heckled and denounced by gay and lesbian groups, but only mildly.	[[0.266,0.526,0.19,0.009,0.009]]	[0.266,0.526,0.19,0.009,0.009]	negative
2759	A school for gay and lesbian teen-agers, which would have been the first on Long Island and one of the few in the world, was getting ready to open this week in Bay Shore.	[[0.336,0.545,0.104,0.006,0.01]]	[0.336,0.545,0.104,0.006,0.01]	negative
2760	To the Editor: "A Sad Day for the Irish" (editorial, March 17) made St. Patrick's Day 1992 all the more sad by describing the Ancient Order of Hibernians as engaging in "hateful discrimination" for keeping the Irish Lesbian and Gay Organization out of the St. Patrick's Day parade.	[[0.196,0.614,0.174,0.01,0.007]]	[0.196,0.614,0.174,0.01,0.007]	negative
2761	There's always an uneasiness when the doctor wants to talk about sex, a young woman said at a recent meeting of her lesbian support group. ''	[[0.045,0.323,0.258,0.336,0.038]]	[0.045,0.323,0.258,0.336,0.038]	positive
2762	A state court judge ruled late Wednesday that the state law school in Buffalo, and presumably all public schools and universities in New York, must ban military recruiters as long as the military continues to discriminate against gay men and lesbians.	[[0.293,0.531,0.154,0.012,0.01]]	[0.293,0.531,0.154,0.012,0.01]	negative
2763	An article on Saturday about the awarding of a St. Patrick's Day parade permit in Manhattan, to a sponsor agreeing to include lesbian and gay marchers, omitted a word in quoting Jack Irwin, a member of the national Hibernian organization.	[[0.303,0.578,0.076,0.019,0.024]]	[0.303,0.578,0.076,0.019,0.024]	negative
2764	Attorney General Dennis C. Vacco has settled a complaint that a union filed against him last spring, after he rescinded an executive order that banned discrimination against gay and lesbian workers in his office.	[[0.282,0.561,0.133,0.012,0.012]]	[0.282,0.561,0.133,0.012,0.012]	negative
2765	Mayor David Dinkins and other leading elected officials won't even join the march along Fifth Avenue, and for good reason: by banning a gay and lesbian organization, the parade sponsors are engaging in hateful discrimination.	[[0.247,0.595,0.134,0.012,0.012]]	[0.247,0.595,0.134,0.012,0.012]	negative
2766	But absent from the march again this year will be the Irish Lesbian and Gay Organization, which, having been barred by the parade's organizers from marching after several years of conflict, applied for its own city permit to hold a separate parade.	[[0.242,0.643,0.096,0.011,0.008]]	[0.242,0.643,0.096,0.011,0.008]	negative
2767	There is a bit of nudity in this "coming of age" film, but the real reason for the nervousness is probably the fact the very special girl coming of age turns out to be a lesbian.	[[0.146,0.541,0.233,0.052,0.027]]	[0.146,0.541,0.233,0.052,0.027]	negative
2768	The National Endowment for the Arts has agreed to grant $17,500 to three gay and lesbian film festivals that were denied funding under the Bush Administration, the Southern California chapter of the American Civil Liberties Union announced yesterday.	[[0.144,0.644,0.178,0.023,0.012]]	[0.144,0.644,0.178,0.023,0.012]	negative
2769	This year, organizers of the annual gay and lesbian street fair and festival known as PrideFest planned a two-day event on Pier 45, at Christopher Street, and the adjoining Hudson River bulkhead.	[[0.107,0.77,0.113,0.008,0.002]]	[0.107,0.77,0.113,0.008,0.002]	negative
2770	The episode, already the subject of much publicity, centers on a kiss the eponymous star, Roseanne Arnold, receives from the actress Mariel Hemingway, who portrays a lesbian.	[[0.324,0.56,0.095,0.01,0.012]]	[0.324,0.56,0.095,0.01,0.012]	negative
2771	The suit is the culmination of a lengthy three-way struggle among the Giuliani administration, the organizers of a march commemorating a 1969 gay-rights protest and a handful of more radical gay and lesbian groups that have insisted on holding a maverick march on Fifth Avenue.	[[0.335,0.607,0.049,0.005,0.005]]	[0.335,0.607,0.049,0.005,0.005]	negative
2772	VIRTUAL EQUALITY The Mainstreaming of Gay and Lesbian Liberation.	[[0.087,0.5,0.31,0.08,0.024]]	[0.087,0.5,0.31,0.08,0.024]	negative
2773	But I think, among other things, including what I hope is appreciation for my book, this award is for all of us, everyone from Edmund White to Rita Mae Brown and a whole group of young gay and lesbian writers who are writing now.	[[0.127,0.655,0.18,0.028,0.01]]	[0.127,0.655,0.18,0.028,0.01]	negative
2774	MOVIEGOERS ARE talking about ''Chasing Amy,'' Kevin Smith's comedy about a regular guy from New Jersey who falls for a lipstick lesbian with a foul mouth and an adorably pouty voice, and one of the things they're saying is that it isn't at all what they expected.	[[0.239,0.588,0.127,0.023,0.023]]	[0.239,0.588,0.127,0.023,0.023]	negative
2775	A United Methodist pastor who challenged the church's ban on homosexual marriage three years ago by performing a union ceremony for two lesbians was defrocked today for officiating at a marriage of two men.	[[0.126,0.537,0.219,0.087,0.031]]	[0.126,0.537,0.219,0.087,0.031]	negative
2776	In New York City, for instance, the 1993 Voter Research and Survey poll found that 8 percent of the electorate identified themselves as gay, lesbian or bisexual and that they had children in the schools in the same percentages as nongay people.	[[0.112,0.665,0.196,0.022,0.005]]	[0.112,0.665,0.196,0.022,0.005]	negative
2777	There was a time I thought I was singing more memorial services than music for concerts,'' said Dr. William Brown, 59, a Manhattan pediatrician who consults about gay and lesbian children and has been a chorus member for 13 years.	[[0.218,0.497,0.194,0.057,0.034]]	[0.218,0.497,0.194,0.057,0.034]	negative
2778	A state appeals court has denied custody and visitation rights to a lesbian who helped rear her companion's two children before the couple broke up.	[[0.139,0.471,0.21,0.13,0.049]]	[0.139,0.471,0.21,0.13,0.049]	negative
2779	To the Editor: Assemblyman John C. Dearie (letter, March 26) must be terminally naive if he thinks the Irish Lesbian and Gay Organization "played the news media as if they were marionettes."	[[0.109,0.635,0.245,0.008,0.004]]	[0.109,0.635,0.245,0.008,0.004]	negative
2780	Many large stores have expanded their gay and lesbian offerings in recent years, and now have whole sections devoted to such titles.	[[0.288,0.618,0.071,0.009,0.013]]	[0.288,0.618,0.071,0.009,0.013]	negative
2781	A New Jersey man who threw a can of beer at Mayor David N. Dinkins as he marched with a contingent of gay Irish in the St. Patrick's Day Parade has been sentenced to a week of duty in the Mayor's Office for the Lesbian and Gay Community.	[[0.144,0.599,0.219,0.027,0.011]]	[0.144,0.599,0.219,0.027,0.011]	negative
2782	K. D. LANG is the type of politically radical vegetarian lesbian defender of wildlife you'd want to bring home to mother.	[[0.196,0.599,0.157,0.029,0.019]]	[0.196,0.599,0.157,0.029,0.019]	negative
2783	While his "Mom," Dr. Barbara McCandlish, is his biological mother, the woman he calls his "Step-Mom" was his mother's lesbian lover -- and co-parent -- until they separated when Michael was 5.	[[0.05,0.409,0.438,0.091,0.011]]	[0.05,0.409,0.438,0.091,0.011]	neutral
2784	The groom's sister is an uncloseted lesbian and the bride's sister keeps a poster of Malcolm X on the wall of her bedroom, the setting for Mr. Ball's gathering.	[[0.039,0.188,0.366,0.349,0.058]]	[0.039,0.188,0.366,0.349,0.058]	neutral
2785	For their part, gay and lesbian organizations in New York were disappointed and angered by the Supreme Court decision, but several said they took comfort that the Justices had strongly supported the right of free speech while avoiding a broad ruling on gay civil rights.	[[0.34,0.42,0.187,0.026,0.027]]	[0.34,0.42,0.187,0.026,0.027]	negative
