id	context	predictions	aggregatedPredictions	category
5469	At a moment when gay sexuality is often glibly equated with AIDS, it is firmly but responsibly pro-sex.	[[0.138,0.638,0.165,0.044,0.016]]	[0.138,0.638,0.165,0.044,0.016]	negative
5470	If President-elect Bill Clinton goes ahead with his promise to lift the ban on homosexuals in the military, Britain will become the only member of NATO still maintaining a strict policy of excluding gay men and lesbians from its armed forces.	[[0.124,0.682,0.152,0.031,0.011]]	[0.124,0.682,0.152,0.031,0.011]	negative
5471	Gay rights advocates and their supporters in Congress are pressing the Clinton administration to combat harassment against homosexuals in the armed forces while laying the groundwork to overturn the military's ''don't ask, don't tell'' policy, now enshrined in law.	[[0.231,0.591,0.162,0.009,0.008]]	[0.231,0.591,0.162,0.009,0.008]	negative
5472	The Yankees have denied Gay Games IV organizers the use of Yankee Stadium for their closing ceremonies on June 25, citing concerns about thousands of athletes marching on the field.	[[0.197,0.64,0.141,0.014,0.008]]	[0.197,0.64,0.141,0.014,0.008]	negative
5473	White House officials and gay Democrats, concerned that the nation's largest gay and lesbian political organization is about to endorse Senator Alfonse M. D'Amato for re-election, are intensely lobbying the group to try to shift its support to the Democratic challenger, Representative Charles E. Schumer.	[[0.463,0.448,0.072,0.005,0.011]]	[0.463,0.448,0.072,0.005,0.011]	very negative
5474	Hundreds of gay and lesbian marchers coursed through Jackson Heights, Queens, yesterday to demonstrate their political clout and celebrate a life style they say has recently been under attack in the borough and throughout New York City.	[[0.15,0.595,0.185,0.046,0.023]]	[0.15,0.595,0.185,0.046,0.023]	negative
5475	To the Editor: Please allow me to clarify the position of the Christian Broadcasting Network concerning its opposition to television advertisements produced by Parents, Families and Friends of Lesbians and Gays, or P-Flag (letter, Nov. 19, and news article, Nov. 12).	[[0.069,0.59,0.315,0.02,0.006]]	[0.069,0.59,0.315,0.02,0.006]	negative
5476	Investigators have found distinct similarities as well as some differences between the bombs planted at a gay nightclub here on Friday night and those planted last month near an abortion clinic in north Atlanta, law-enforcement officials said today.	[[0.166,0.602,0.18,0.035,0.018]]	[0.166,0.602,0.18,0.035,0.018]	negative
5477	It was a place that some had glimpsed only in movies like "Paris is Burning," about transvestite life, or "Cruising," with Al Pacino, a dark story about a killer who stalked gay bars.	[[0.113,0.513,0.306,0.052,0.016]]	[0.113,0.513,0.306,0.052,0.016]	negative
5478	To the Editor: I am perplexed by Mr. Bawer's inclusion of the film "French Twist" in his list of European films that "get" gay life.	[[0.219,0.618,0.142,0.013,0.009]]	[0.219,0.618,0.142,0.013,0.009]	negative
5479	In the 16 years we have been fighting this epidemic, one thing we have learned is the importance of bringing safer-sex messages to gay men wherever they are in the real world.	[[0.076,0.641,0.221,0.052,0.01]]	[0.076,0.641,0.221,0.052,0.01]	negative
5480	Rather, he talks fervently of bringing together his work as a computer executive and his politics with the founding of Digital Queers, a group dedicated to promoting gay and lesbian workplace concerns while using its members' skills and connections to build a high-tech infrastructure for gay America.	[[0.135,0.779,0.06,0.017,0.009]]	[0.135,0.779,0.06,0.017,0.009]	negative
5481	Equating the Boy Scouts with such public accommodations as restaurants, libraries, schools and theaters, the New Jersey Supreme Court ruled today that the organization's expulsion of a gay Eagle Scout in 1990 violated the state's antidiscrimination law.	[[0.27,0.575,0.121,0.016,0.018]]	[0.27,0.575,0.121,0.016,0.018]	negative
5482	Asked about this apparent paradox -- an event that has been a natural sells badly as a package -- Billy Kolber, editor of Out & About, said that a number of companies new in the field assumed that listing a trip as an "all-gay departure" for, say, a safari would be enough.	[[0.421,0.47,0.089,0.008,0.012]]	[0.421,0.47,0.089,0.008,0.012]	negative
5483	Gay and lesbian standup comics are not exactly new to prime time.	[[0.114,0.687,0.174,0.017,0.008]]	[0.114,0.687,0.174,0.017,0.008]	negative
5484	* The Rainbeaus are one of 58 clubs in the steadily growing International Association of Gay Square Dance Clubs.	[[0.049,0.294,0.468,0.161,0.029]]	[0.049,0.294,0.468,0.161,0.029]	neutral
5485	The resolution, passed last August by the Cobb County Commission, said among other things "that the life style advocated by the gay community should not be endorsed by government policy makers because they are incompatible with the standards to which this community subscribes."	[[0.139,0.605,0.208,0.033,0.016]]	[0.139,0.605,0.208,0.033,0.016]	negative
5486	A survey by the President's pollsters, released last week by the Human Rights Campaign, a gay group, showed that 70 percent of Americans support Mr. Clinton's order.	[[0.37,0.508,0.086,0.014,0.021]]	[0.37,0.508,0.086,0.014,0.021]	negative
5487	LEAD: Tens of thousands of people marched down a lavender-striped Fifth Avenue yesterday in the 21st annual Gay and Lesbian Pride March, a parade distinguished by its diversity, its broad sense of style and its lack of marching bands.	[[0.405,0.505,0.07,0.007,0.014]]	[0.405,0.505,0.07,0.007,0.014]	negative
5488	In the expanding field of gay publications, Out attributes its growth to a flurry of efforts: an early push to attract editors, writers and designers from well-known magazines; a national marketing campaign to build name recognition among gay readers, and the development of a sleek format that has drawn some high-profile advertisers to make their first gay media buys.	[[0.111,0.432,0.205,0.211,0.041]]	[0.111,0.432,0.205,0.211,0.041]	negative
5489	America's first openly gay candidate for statewide office is an unlikely pioneer: a man who has never waved a rainbow flag in a Freedom Day parade and is a stranger in the political clubs of West Hollywood and the Castro District of San Francisco.	[[0.128,0.667,0.166,0.028,0.01]]	[0.128,0.667,0.166,0.028,0.01]	negative
5490	Challenged by a gay rights group and the United Way in the San Francisco Bay Area to end its practice of banning homosexuals, the Boy Scouts of America has instead agreed to develop a youth program that will allow gay members, atheists and girls.	[[0.176,0.662,0.127,0.022,0.013]]	[0.176,0.662,0.127,0.022,0.013]	negative
5491	Many gay and lesbian groups spent yesterday celebrating Mayor Rudolph W. Giuliani's bill to make domestic partners equal to spouses in the eyes of the city, and critics used the occasion to issue an obituary of his hopes for national office.	[[0.331,0.537,0.123,0.004,0.005]]	[0.331,0.537,0.123,0.004,0.005]	negative
5492	The suit decided by the Constitutional Court today was brought by the National Coalition for Gay and Lesbian Equality and was not opposed by the African National Congress Government.	[[0.106,0.744,0.132,0.014,0.004]]	[0.106,0.744,0.132,0.014,0.004]	negative
5493	San Francisco has one of the nation's largest and most politically active gay and lesbian communities.	[[0.008,0.017,0.165,0.647,0.163]]	[0.008,0.017,0.165,0.647,0.163]	positive
5494	There is no reason for denying these protections to the more than eight million American children who have gay and lesbian parents.	[[0.119,0.608,0.199,0.061,0.013]]	[0.119,0.608,0.199,0.061,0.013]	negative
5495	A Republican, he voted last year for Pete Wilson for Governor, seeing him as a moderate Republican who was sympathetic to gay people.	[[0.18,0.61,0.175,0.023,0.013]]	[0.18,0.61,0.175,0.023,0.013]	negative
5496	To the Editor: Your Nov. 23 Week in Review article on gay sexuality describes our public health officials' endorsement of ''safe sex'' -- the idea that the number of partners doesn't matter so long as you always use a condom.	[[0.16,0.65,0.176,0.008,0.006]]	[0.16,0.65,0.176,0.008,0.006]	negative
5497	The newsletter includes a listing of travel agencies and a rating of the gay-friendliness of national hotel chains.	[[0.216,0.652,0.101,0.018,0.013]]	[0.216,0.652,0.101,0.018,0.013]	negative
5498	The court left it to the Legislature to either legalize gay marriage, which no state has yet done, or adopt a domestic partnership law, which would be the most sweeping in the country.	[[0.144,0.674,0.168,0.01,0.005]]	[0.144,0.674,0.168,0.01,0.005]	negative
5499	Just 15 days before the St. Patrick's Day Parade is to step off, the gay group that has been barred from marching under its own banner filed suit in Federal court yesterday to compel the organizers to allow it to march.	[[0.147,0.631,0.199,0.014,0.008]]	[0.147,0.631,0.199,0.014,0.008]	negative
5500	TWO YEARS AFTER Hollywood stepped gingerly into the territory of gay drama with "Philadelphia," the major studios have ventured to release another star vehicle with homosexual heroes.	[[0.216,0.648,0.112,0.012,0.012]]	[0.216,0.648,0.112,0.012,0.012]	negative
5501	The Sisters of Perpetual Indulgence, an irreverent and largely gay street theater group whose members dress like nuns and use elements of Roman Catholic ritual in their performances, have angered Catholics here with plans for an Easter street party to celebrate the troupe's 20th anniversary.	[[0.371,0.529,0.079,0.008,0.013]]	[0.371,0.529,0.079,0.008,0.013]	negative
5502	His parents swear they had no idea he was gay, and his father, Marion Gaither, is still half in denial, desperately pointing out that his son once had a girlfriend in Birmingham whom he almost married.	[[0.352,0.551,0.085,0.005,0.007]]	[0.352,0.551,0.085,0.005,0.007]	negative
5503	Lon Mabon, the chairman of the Oregon Citizens Alliance and a leader of the movement to prevent and revoke laws banning anti-gay discrimination, speaks with typical single-mindedness in describing the fight as "a simple battle between good and evil."	[[0.53,0.385,0.07,0.003,0.012]]	[0.53,0.385,0.07,0.003,0.012]	very negative
5504	And they spoke of the extraordinary work he had done, these last few years, as a gay man with AIDS covering the epidemic for The New York Times.	[[0.002,0.007,0.019,0.905,0.066]]	[0.002,0.007,0.019,0.905,0.066]	positive
5505	To the Editor: The decision of the Salt Lake City Board of Education to ban all clubs from city high schools rather than provide space for meetings of the Gay/Straight Alliance (news article, Feb. 28) is both pointless and counterproductive.	[[0.323,0.485,0.175,0.009,0.007]]	[0.323,0.485,0.175,0.009,0.007]	negative
5506	The tone of Mr. Bravo's film, which is being shown today and tomorrow at the Cinema Village as part of the New Festival, also called the 1993 New York Lesbian and Gay Film Festival, suggests Mart Crowley's play "The Boys in the Band," as it might be adapted and updated for 1993 in the spirit of Bret Easton Ellis's novel "Less Than Zero."	[[0.12,0.338,0.306,0.171,0.066]]	[0.12,0.338,0.306,0.171,0.066]	negative
5507	Then he delivered a formal speech to thousands, including protesters on the issue of gays in the military, and got a standing ovation.	[[0.144,0.58,0.259,0.01,0.006]]	[0.144,0.58,0.259,0.01,0.006]	negative
5508	President Clinton signed an executive order today to protect gay and lesbian Federal workers from job discrimination. ''	[[0.095,0.559,0.279,0.05,0.018]]	[0.095,0.559,0.279,0.05,0.018]	negative
5509	Bank of America, the nation's third-largest bank, said yesterday that it would extend health benefits to the partners of its gay and lesbian employees beginning next year.	[[0.151,0.504,0.222,0.084,0.039]]	[0.151,0.504,0.222,0.084,0.039]	negative
5510	THE SCOURGE OF AIDS HAS given new visibility -- and determination to be visible -- to gay men in America.	[[0.132,0.615,0.171,0.057,0.025]]	[0.132,0.615,0.171,0.057,0.025]	negative
5511	God's Love We Deliver mourns the loss of such a strong leader for gay and lesbian rights, and for the rights of those battling AIDS.	[[0.127,0.606,0.228,0.027,0.012]]	[0.127,0.606,0.228,0.027,0.012]	negative
5512	The debate over allowing homosexuals in the military is boiling down to two questions: Should gay men and lesbians be allowed to serve openly, and how open is open?	[[0.102,0.513,0.288,0.082,0.015]]	[0.102,0.513,0.288,0.082,0.015]	negative
5513	To the Editor: "In Age of AIDS, Love and Hope Can Lead to Risk" (news article, July 27) reveals a belief among AIDS sociological and medical leaders that cultural change among gay men toward a more enlightened sexual restraint is an unrealistic goal.	[[0.199,0.567,0.203,0.019,0.011]]	[0.199,0.567,0.203,0.019,0.011]	negative
5514	But comic complications assert themselves in a custody battle that involves Cassandra with a wacky circle of lesbians, gay men, transvestites and transsexuals, all fighting over a child named Delilah who is, indeed, a doll.	[[0.183,0.649,0.144,0.016,0.008]]	[0.183,0.649,0.144,0.016,0.008]	negative
5515	Dr. Anderson, who writes an occasional newspaper column for The New Haven Register and describes himself as a gay activist, said the word faggot is dehumanizing: "If somebody's a faggot they are less than human, it is O.K. to abuse, to harass, to exclude and ultimately to kill them," he said.	[[0.542,0.379,0.067,0.003,0.009]]	[0.542,0.379,0.067,0.003,0.009]	very negative
